Group,L0_G,L1_G,L3_G,L4_G,L6_G,L8_G,L9_G,L10_G,L11_G,L12_G,L13_G,L14_G,L16_G,L17_G,L18_G,L19_G,L20_G,S16_G,S17_G,S18_G,S19_G,S20_G,L0_R,L1_R,L2_R,L3_R,L5_R,L6_R,L8_R,L9_R,L10_R,L11_R,L12_R,L13_R,L14_R,L16_R,L18_R,L19_R,L20_R,S16_R,S17_R,S18_R,S19_R,S20_R
Otu000947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017771459,0
Otu000948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004490951,0,0,0.002679528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026657189,0
Otu000952,0,0,0,0,0,0,0,0,0,0.288507774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044428648,0
Otu000957,0,0,0,0,0,0,0,0,0.00218828,0,0,0,0,0,0,0,0,0.04191554,0,0,0.002679528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000958,0.021779375,0,0,0.012022301,0,0,0.006494139,0.01031105,0.00218828,0,0.008316354,0,0.011550012,0.004472472,0,0,0.01062624,0.004490951,0,0,0,0.002983561,0,0,0,0,0,0.101983003,0.009948269,0.010346611,0,0,0.018511662,0.018040772,0.042366897,0,0,0,0,0,0.015620119,0,0,0.008256956
Otu000959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881811,0.091533181,0,0,0,0,0,0.031039834,0.08360039,0.143604472,0.092558312,0.144326177,0.077672645,0.010413412,0,0.009225092,0,0,0,0,0,0
Otu000960,0,0,0,0,0,0,0.016235348,0.03093315,0,0,0.016632708,0.095011876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059689614,0,0.041800195,0.010257462,0,0,0,0,0,0,0,0,0,0,0,0
Otu000961,0,0,0,0.001502788,0,0,0,0,0.004376559,0,0.054056302,0.035629454,0,0.013417416,0,0.034155922,0.00708416,0,0.001341382,0,0.005359057,0,0,0.04576659,0,0.004852484,0,0,0,0,0,0,0.111069974,0.018040772,0.014122299,0,0.009350164,0,0,0,0,0,0,0
Otu000962,0,0,0,0.010519514,0.222989498,0,0,0,0,0,0,0,0,0,0,0.017077961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031240237,0,0,0.01391014,0,0.046860356,0,0,0
Otu000963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589235127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039985783,0
Otu000967,0,0,0.299760192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013472852,0,0,0.008038585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731403,0,0
Otu000968,0,0,0,0,0.00719321,0,0,0.003437017,0.006564839,0,0,0,0,0,0.007218653,0,0,0,0,0,0,0,0,0,0,0,0,0.02266289,0,0,0,0,0,0,0,0,0,0,0,0,0.031240237,0,0,0
Otu000970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000975,0.032669062,0.03045067,0,0.003005575,0,0,0.009741209,0.013748067,0.00218828,0,0.004158177,0.023752969,0,0.02236236,0,0.00853898,0.00531312,0,0,0,0,0,0.223936303,0,0,0,0,0,0.069637883,0,0.013933398,0.020514925,0,0.018040772,0,0,0,0,0,0,0,0,0,0
Otu000976,0.04355875,0,0,0.001502788,0,0,0.00324707,0.003437017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049763623,0,0,0,0,0,0.009948269,0,0.111467187,0.184634321,0.092558312,0,0.070611496,0,0,0,0,0,0,0,0,0
Otu000977,0.021779375,0.258830694,0,0.007513938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000978,0,0,0,0.004508363,0,0,0,0.017185083,0.008753118,0,0.016632708,0.027711797,0.023100023,0.026834832,0,0.034155922,0.00531312,0.002993967,0,0,0,0,0,0.091533181,0,0,0,0.011331445,0,0,0,0.020514925,0.055534987,0,0.00706115,0.020826825,0,0,0,0,0,0,0,0
Otu000979,0,0,0,0.001502788,0,0,0,0.006874033,0.004376559,0,0.016632708,0.158353127,0,0.008944944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000980,0,0,0,0.001502788,0,0,0,0.003437017,0,0,0,0.08709422,0,0.004472472,0,0,0.01593936,0.002993967,0.001341382,0,0,0,0,0,0,0,0,0,0.029844807,0.041386446,0.027866797,0.010257462,0.055534987,0,0,0,0,0,0,0,0,0,0,0.004128478
Otu000981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228832952,0,0,0,0,0,0.041386446,0.08360039,0.061544774,0.203628286,0.144326177,0.035305748,0.052067062,0,0,0,0.007401377,0,0,0,0
Otu000982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247476708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031100053,0.004128478
Otu000985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018779343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007401377,0,0,0.053314377,0
Otu000987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000993,0.076227812,0.015225335,0,0.003005575,0,0,0.00324707,0.006874033,0.010941398,0,0.008316354,0.003958828,0.023100023,0.026834832,0,0.034155922,0.01948144,0,0,0,0,0,0,0,0,0,0,0,0.019896538,0,0,0.010257462,0,0.018040772,0.00706115,0,0,0,0,0,0.015620119,0,0,0
Otu000994,0.054448437,0,0,0.004508363,0,0,0,0.003437017,0,0,0.008316354,0.102929533,0.046200046,0.026834832,0,0,0.00177104,0,0,0,0,0,0,0.04576659,0,0,0,0.011331445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000995,0.010889687,0,0,0.001502788,0,0,0,0.0206221,0.006564839,0,0.012474531,0.04354711,0.011550012,0,0,0.025616941,0.01948144,0,0,0,0,0,0.024881811,0,0,0,0,0,0,0,0,0.010257462,0.037023325,0,0.042366897,0,0,0,0,0,0,0,0,0
Otu000996,0.032669062,0,0,0.004508363,0,0,0.029223626,0.05155525,0.00218828,0,0.020790885,0.023752969,0,0.02236236,0,0,0.00177104,0,0,0,0,0,0.024881811,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000997,0,0,0.299760192,0.013525089,0,0,0,0.006874033,0.004376559,0.01602821,0.029107239,0.035629454,0,0.026834832,0.012031088,0,0.00177104,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000998,0,0,0,0,0,0,0,0,0.004376559,0,0,0,0,0.004472472,0.093842489,0,0.00177104,0.004490951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000999,0,0.015225335,0,0.034564116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961098398,0.274725275,0,0,0.02266289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21511853,0,0
Otu001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014969836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081745042,0,0
Otu001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354208,0.010478885,0,0,0.002679528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004128478
Otu001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102185889,0
Otu001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071085836,0
Otu001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302371,0.013328594,0
Otu001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007401377,0,0,0,0
Otu001012,0,0,0,0,0,0,0.00324707,0.0206221,0,0.01602821,0.016632708,0.075217736,0,0.004472472,0,0,0,0.001496984,0,0,0,0,0,0,0,0,0,0,0.069637883,0.041386446,0,0.010257462,0,0.054122316,0.00706115,0,0,0,0,0,0,0,0,0
Otu001013,0,0,0,0.031558541,0,0,0.00324707,0.013748067,0,0,0.020790885,0.019794141,0.011550012,0,0,0,0.00354208,0,0,0,0,0,0,0.04576659,0,0,0,0,0.009948269,0,0,0.010257462,0.018511662,0,0.042366897,0,0,0,0,0,0,0,0,0
Otu001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008256956
Otu001018,0,0,0,0,0,0,0.006494139,0,0,0,0,0.003958828,0,0.004472472,0,0,0,0,0,0,0,0,0,0,0,0,0.829875519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048871512,0
Otu001023,0,0,0.35971223,0.003005575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025814224,0,0
Otu001024,0.010889687,0,0,0.003005575,0,0,0,0.006874033,0,0,0,0.047505938,0,0.008944944,0,0,0,0,0.001341382,0,0,0,0,0.183066362,0,0,0,0,0.029844807,0.041386446,0,0,0.055534987,0.072163089,0.056489196,0,0,0.009225092,0,0,0.015620119,0,0,0
Otu001025,0,0,0,0,0,0,0.042211904,0.027496133,0.015317957,0,0.004158177,0.047505938,0.011550012,0,0,0,0.00354208,0.002993967,0,0,0,0,0.024881811,0,0,0,0,0,0,0,0,0,0.018511662,0,0,0,0,0,0,0,0,0,0,0
Otu001026,0,0,0,0.007513938,0,0.120845921,0.045458973,0.048118233,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009948269,0.093119503,0,0,0.037023325,0,0,0,0,0,0,0,0,0,0,0
Otu001027,0,0.015225335,0,0.009016726,0,0,0.00324707,0.013748067,0,0,0.004158177,0.027711797,0,0,0,0,0.00177104,0,0,0,0,0,0,0,0,0,0,0,0.029844807,0.144852561,0.041800195,0.051287312,0.018511662,0.018040772,0,0,0,0,0,0,0,0,0,0
Otu001028,0,0.03045067,0,0.013525089,0,0,0.00324707,0.013748067,0.030635914,0.01602821,0.008316354,0.003958828,0.046200046,0.008944944,0,0,0.00708416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020826825,0.009350164,0.009225092,0,0,0,0,0,0
Otu001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124159338,0.069666992,0,0.037023325,0.180407721,0.077672645,0.010413412,0,0,0.01391014,0,0.093720712,0,0,0
Otu001030,0,0,0,0.001502788,0,0,0,0,0,0,0.004158177,0.102929533,0,0,0,0,0.00708416,0.002993967,0.002682763,0.005308701,0,0,0,0,0,0,0,0,0,0.07242628,0.027866797,0.010257462,0.018511662,0,0,0,0,0,0,0,0,0,0,0
Otu001031,0,0,0,0,0,0,0,0,0.00218828,0,0,0,0,0,0.038499483,0,0,0.004490951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120466377,0,0
Otu001032,0,0,0,0.001502788,0,0,0,0,0.00218828,0,0,0,0,0,0.074592748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064535559,0,0
Otu001033,0,0.015225335,0,0,0,0,0,0,0,0,0.020790885,0.011876485,0,0,0,0.025616941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018511662,0.090203861,0.098856094,0.072893887,0.028050491,0.046125461,0.01391014,0,0,0,0,0
Otu001034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008038585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199928914,0
Otu001035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008944944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038721335,0,0
Otu001038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026657189,0
Otu001039,0,0,0.479616307,0.001502788,0.014386419,0,0,0,0,0,0,0,0,0.004472472,0,0,0,0,0.020120724,0,0,0,0,0,0.274725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053377329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002682763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015620119,0,0,0
Otu001047,0.392028749,0,0,0.001502788,0,0,0.016235348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124409057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001048,0.04355875,0.076126675,0,0.003005575,0,0,0,0,0.00218828,0,0.012474531,0.023752969,0,0,0,0,0.01948144,0,0.001341382,0,0,0,0.273699925,0,0,0,0,0,0.009948269,0,0,0,0,0,0,0,0,0,0,0,0.015620119,0,0,0.004128478
Otu001049,0,0,0,0,0,0,0.006494139,0.013748067,0,0,0.016632708,0.003958828,0,0.004472472,0,0.017077961,0.044275999,0,0,0,0,0,0.024881811,0,0,0,0,0,0.009948269,0,0,0,0,0,0.021183449,0.020826825,0,0,0,0,0.015620119,0,0,0
Otu001050,0,0,0,0,0,0,0.032470695,0.0206221,0.00218828,0,0.012474531,0.031670625,0,0.013417416,0,0,0.01239728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036081544,0.028244598,0.031240237,0,0,0,0,0,0,0,0
Otu001051,0,0,0,0,0,0,0.032470695,0.013748067,0.006564839,0,0,0,0,0.004472472,0,0,0.0177104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018511662,0.054122316,0.028244598,0.093720712,0,0,0,0.007401377,0.015620119,0,0,0
Otu001052,0,0,0,0,0,0,0.006494139,0.013748067,0.080966344,0.064112839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001053,0,0,0,0,0,0,0,0.01031105,0,0,0,0.055423595,0,0,0,0,0.00177104,0,0,0,0,0.002983561,0,0,0,0,0,0,0,0.165545784,0.027866797,0.082059698,0.037023325,0,0,0,0,0,0,0,0,0,0,0
Otu001054,0,0,0,0.004508363,0,0,0,0,0,0,0,0.035629454,0,0,0,0,0.00531312,0,0,0,0,0,0,0,0,0,0,0,0,0.20693223,0.069666992,0.041029849,0.055534987,0,0,0,0,0,0,0,0,0,0,0
Otu001055,0,0,0,0,0.00719321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001341382,0,0,0,0,0,0,0,0,0,0,0,0.013933398,0,0,0,0,0,0,0,0,0.007401377,0.031240237,0.008604741,0,0
Otu001056,0,0.609013398,0,0.003005575,0,0,0,0,0,0,0,0.003958828,0,0.004472472,0,0.00853898,0,0,0,0,0,0,0,0.091533181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993967,0,0.021234804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01391014,0,0,0,0,0
Otu001061,0,0,1.199040767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014969836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001068,0.010889687,0.03045067,0,0,0,0,0.006494139,0.003437017,0.00218828,0,0.033265416,0.047505938,0,0.008944944,0,0,0.00177104,0,0,0,0,0,0,0,0,0,0,0,0.059689614,0.010346611,0.041800195,0,0,0.018040772,0.021183449,0,0,0,0,0.014802753,0,0,0,0
Otu001069,0.010889687,0,0,0.007513938,0,0,0.006494139,0.027496133,0,0,0.033265416,0.015835313,0.034650035,0.008944944,0,0,0.00177104,0.001496984,0,0.010617402,0.002679528,0.002983561,0,0,0,0,0,0,0.009948269,0.010346611,0.027866797,0,0,0,0,0,0,0,0.01391014,0,0,0,0,0
Otu001070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881811,0,0,0,0,0,0,0,0,0.020514925,0.185116623,0.108244633,0.112978393,0,0.065451145,0.009225092,0.027820281,0.007401377,0,0,0,0
Otu001071,0,0,0,0.016530664,0,0,0,0.01031105,0,0,0.020790885,0,0,0,0,0,0,0.016466819,0.009389671,0.010617402,0.008038585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001072,0,0.639464068,0,0.001502788,0,0,0,0.003437017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091533181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001073,0,0,0,0,0,0,0,0.006874033,0,0,0,0.007917656,0,0,0,0,0,0,0.006706908,0.037160907,0.034833869,0.038786288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001074,0,0,0,0,0,0,0,0,0.004376559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001075,0,0,0,0,0,0,0,0,0,0,0.012474531,0.08709422,0,0.004472472,0,0.017077961,0.01239728,0.005987934,0.001341382,0.015926103,0.005359057,0,0,0,0,0,0,0,0,0.010346611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001076,0,0,0,0,0,0,0,0,0,0,0.133061666,0,0,0.017889888,0,0,0,0,0.005365526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001077,0,0.015225335,0,0.067625445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001088,0.04355875,0,0,0.001502788,0,0,0.012988278,0.006874033,0.00218828,0,0.008316354,0.039588282,0.023100023,0.008944944,0,0,0,0,0,0.005308701,0,0,0,0,0,0,0,0,0.119379228,0.020693223,0.027866797,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001089,0.021779375,0.471985384,0,0.001502788,0,0.120845921,0.012988278,0,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049763623,0.04576659,0,0,0,0,0,0,0,0.010257462,0,0,0,0,0,0,0,0,0,0,0,0
Otu001090,0.010889687,0,0,0.007513938,0,0,0,0.024059117,0.00218828,0,0.024949062,0.007917656,0,0.004472472,0,0,0,0.004490951,0.001341382,0.021234804,0.010718114,0.023868485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001091,0.010889687,0,0,0,0,0,0,0.006874033,0.006564839,0,0.024949062,0.091053048,0.011550012,0.035779775,0,0,0,0,0.001341382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001092,0,0,0,0.042078055,0,0,0.029223626,0.01031105,0.004376559,0,0,0,0.023100023,0,0,0,0.00177104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001093,0,0,0,0.043580842,0,0,0,0,0,0,0,0,0,0.008944944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010257462,0,0.036081544,0.042366897,0.031240237,0,0.009225092,0,0.007401377,0,0,0,0
Otu001094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218361801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044428648,0
Otu001096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005308701,0,0.002983561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007401377,0,0,0,0
Otu001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014802753,0,0,0,0
Otu001102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496984,0,0,0,0.002983561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008256956
Otu001109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005359057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001110,0.021779375,0.334957369,0,0.004508363,0.035966048,0.120845921,0.006494139,0.003437017,0.00218828,0,0,0,0.011550012,0.004472472,0,0,0,0.001496984,0,0,0,0,0,0.091533181,0.091575092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001111,0,0,0,0.040575267,0,0,0.006494139,0.006874033,0.021882796,0,0.012474531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993967,0,0,0.002679528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004490951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu001114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01391014,0.007401377,0,0,0,0
Otu001115,0,0,0,0,0,0,0.012988278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
